"Frame","Body_Angle","Right_foot_centerline_dist","Left_foot_centerline_dist"
0,-3.23903080835933,35.9888067270775,48.2212147726261
1,-3.23903080835933,51.0880032477502,47.7503912942658
2,-3.23903080835933,51.0880032477502,46.9993604806716
3,-9.99771619298939,83.7569200518034,39.4287879347438
4,-10.0060805417161,83.7046478865007,39.4957718733634
5,-10.0127844796352,83.7043438545416,39.4870701382198
6,-9.79768029271787,82.3822174314483,31.2566209018579
7,-9.78895692802678,82.3488081285484,30.0772667711173
8,-7.65752101177174,40.559948290627,10.4720056816011
9,-7.65215197132677,40.6276039844421,10.459435100525
10,-7.65215197132677,40.872203818783,9.91696628958776
11,-7.65843012881543,40.9018320620172,9.8908795340941
12,-8.63813124656186,56.6944080555317,15.0327769168608
13,-8.64436663418199,57.5379227651169,15.3898043354088
14,-13.5142625636729,85.5971159270507,54.0276495015447
15,-13.5743548105291,85.9562500474503,54.0110690112651
16,-13.5743548105291,92.0931783964948,58.3726611293071
17,-13.5220868232565,91.8370434168007,58.6607018479086
18,-11.7794616103379,83.4120239987135,34.0086409498682
19,-11.765029083714,83.3267257665805,33.7829590342468
20,-8.3664279084735,34.3172114739517,10.4525157819077
21,-8.34969416264571,34.2286060896959,10.4143136090893
22,-8.27978199923414,24.082446620847,10.0287871373646
23,-8.29471958935227,23.8770957901847,10.0151857943809
24,-10.51121199991,35.2048032550419,36.7244726897788
25,-10.532828888595,35.610420095368,36.664586573863
26,-12.2006265975801,39.4814713282404,29.0896283602438
27,-12.2056655205407,39.5030972499075,28.8945518561071
28,-12.2056655205407,38.6948088985158,28.8448377312118
29,-12.2034754815022,38.3768921265766,28.6316400069694
30,-12.3456300354226,39.813612416535,28.7452635294458
31,-12.3453447010811,39.7807720878417,28.7992452973375
32,-12.323401735464,36.9402377970216,45.7468035867293
33,-12.3250442762677,37.005052501787,46.0016285560383
34,-12.1563941253045,104.125785547501,45.8162794549761
35,-12.1532811359963,104.012673514068,45.6156447589806
36,-12.2997162398574,104.491111872953,35.2758498596497
37,-12.2869999292131,106.186806554205,35.4100931423848
38,-12.4316948702665,106.735920770388,34.8676286930916
39,-12.4510558261466,106.850155967799,34.8868276278582
40,-13.7995238691256,115.313389613562,67.7480368094462
41,-13.8112661623206,115.322863527722,67.8491683298906
42,-13.9039876261011,126.163174484115,85.1712937305176
43,-13.8934905559111,126.148968610958,85.1626596326459
44,-12.8471347893152,121.968303112075,88.3042460200776
45,-12.8435689786121,121.904594620441,87.2776732724333
46,-11.8767203350699,112.399633171939,37.1731637084536
47,-11.8760358649677,111.928761568431,36.6924671726383
48,-11.8192507633483,82.7567723239385,35.3151498575606
49,-11.8208022652693,82.413570985922,35.200802793214
50,-11.5748030693469,110.159600685818,37.9298467720648
51,-11.5729926087275,86.8736150140527,38.0734554073358
52,-10.4581597148333,31.572590697808,33.0171139217347
53,-10.4410611824537,31.6191669561136,33.2329499216974
54,-10.2507746309675,35.5102301732332,33.5919802651916
55,-10.2507746309675,35.2836151164106,33.4603657377128
56,-10.3736845037927,31.333798084339,33.0178621384007
57,-10.376326760594,31.1744304123374,33.1292216252001
58,-11.208032375119,39.4512777268525,32.0497446330887
59,-11.2180257492438,39.4999442234422,32.2320889044244
60,-11.2180257492438,33.9530247175296,32.3114124191843
61,-11.2063139430558,37.1431368117855,32.053822972155
62,-9.82512361210375,30.348589854086,21.2487805210468
63,-9.4830741573699,20.1964108415237,22.3150098133999
64,-9.48178595330391,19.7361720351791,22.3214084051712
65,-10.9853859549153,21.9985254822924,32.3531087114356
66,-10.9888742513248,21.7732882567153,32.9809701084108
67,-12.7333296649648,4.35854029262367,37.7178395526202
68,-12.7355522232245,4.35850989383475,37.7186609276265
69,-12.7367371218818,4.27907549733244,37.6041229214184
70,-10.9519483339142,3.29655546293593,24.3832632455783
71,-10.9389440404012,3.43447964315065,24.1680165175465
72,-10.9632666624737,4.20584225145989,23.2613060655319
73,-10.977231080156,3.96762767193565,23.2320407947063
74,-12.7807537761128,99.3951340880678,52.3045765174621
75,-12.8022245417762,99.474966548303,52.3781372894878
76,-13.6882510010257,104.437931798227,58.2737941759607
77,-13.6937685060545,104.517979365802,59.0621712279751
78,-13.6937685060545,106.304882328568,59.0621712279751
79,-13.6894455686509,106.431159563301,58.2696558025427
80,-11.8674828087075,108.065602869997,40.3871064446349
81,-11.8502119095631,108.172968143836,40.4241317583871
82,-11.7009445824412,106.040288931643,40.2508746418557
83,-11.7037978020505,106.053930958022,40.2893367466428
84,-12.5772941809612,85.8064529780408,63.2018369543573
85,-12.5906373351592,85.9062572031059,63.1461431228811
86,-12.5906373351592,85.9073035952507,64.8958334183088
87,-12.5906373351592,85.9521489499677,65.5195348271333
88,-11.9715626741257,95.6637872721167,69.6419033040826
89,-11.7528759210284,99.429875144024,70.7483285889669
90,-11.7528759210284,99.429875144024,70.791366250357
91,-11.7528759210284,99.4290425336247,71.7279573122638
92,-11.6830117453074,97.7846836936756,72.0471222061572
93,-11.6748098219696,97.243794180519,72.4272700007673
94,-11.3454574992957,81.0965989674962,74.2108865719987
95,-11.3416702633575,80.2187201530617,74.1632259834872
96,-11.3908437726162,72.079170568946,73.9744795360373
97,-11.3921990518476,71.7889218372566,73.993201084155
98,-11.3903761490918,68.3226971654852,73.1713672181095
99,-11.3913843946547,68.2258443977093,73.061953658977
100,-11.3729752354509,97.8062248377755,59.6793757993686
101,-11.3710420811171,97.7431606819024,59.6567516875618
102,-11.348404978787,97.6533524235076,59.7639105102238
103,-11.3479014512307,97.8169935493702,59.8974217119207
104,-11.3935444755298,129.290892304772,57.4439066060406
105,-11.39944790793,129.176324430536,57.6587647916753
106,-11.8312462998573,103.282039673043,55.4392783732643
107,-11.8312462998573,102.929705345817,55.4293168971359
108,-11.8312462998573,100.033846773141,52.2450571085867
109,-11.7897418042758,99.807396660148,52.496602412983
110,-11.7265786521112,99.4746256567201,53.3336446968341
111,-11.7259668949351,99.5150287682963,53.9599426381263
112,-11.6099304682423,85.7512445751971,58.7790782195433
113,-11.6056022491086,85.7943485687291,58.851903623473
114,-9.21840622781217,129.722636976396,71.1884074686617
115,-9.21840622781217,129.818661421352,71.1612409128774
116,-9.21840622781217,116.953888302579,92.287745457442
117,-9.23286788533149,117.019129169854,92.6709732841089
118,-11.0776737472051,125.310341353259,83.5462988319363
119,-11.0986701409189,125.372829510823,81.6523326048794
120,-11.1196288414074,122.008477985888,71.0941819525256
121,-11.1586344271803,99.5658291371782,55.6485345190765
122,-9.931246961992,93.8625310255251,61.8931590439302
123,-9.69793325928941,88.2314519930787,63.4418411619637
124,-9.69793325928941,88.2172699046967,63.4653001204279
125,-9.70004161427043,88.2143664156211,63.4733578571749
126,-10.0143445704463,124.109339166795,72.6295481231553
127,-10.0229106347412,124.330600963333,73.0985941608265
128,-10.9489649912209,126.875339340402,68.2781423056004
129,-10.9580715055469,126.760208032985,67.6451046736513
130,-10.9580715055469,120.095480135928,69.4595115903762
131,-10.9467976326512,120.003862453522,69.5009961943592
132,-10.2434082171686,80.4851095378543,73.5558280732674
133,-10.239989271733,80.1237933614911,73.5870079627196
134,-10.239989271733,70.8395160911566,72.3581089575724
135,-10.2420644600472,69.8446977920564,72.3062400672819
136,-10.2237341955132,69.7244270978495,71.0439304633389
137,-10.2165750839088,66.2505183840257,71.1428550603543
138,-10.1260250815419,65.7722220409248,71.6347359397254
139,-10.0033327132136,60.0911872765197,72.7364135928445
140,-9.99823860608282,60.069306466975,72.9612620844676
141,-9.975468602214,59.9714687737078,73.080017607041
142,-9.54630836003182,128.882176543022,75.7456233845176
143,-9.5398311119408,128.866574978993,75.8052923434613
144,-9.08162639250253,127.324097647313,102.493652075654
145,-9.08162639250253,126.753729175362,102.62087547364
146,-9.15809968698708,126.915532880455,101.460082937659
147,-9.16036765170187,124.036319455717,101.304283212681
148,-11.6339949561781,110.82006818214,83.4986044522271
