"Frame","Body_Angle","Right_foot_centerline_dist","Left_foot_centerline_dist"
0,4.36628658889352,53.0593068565437,57.6208252914858
1,4.36434403601866,52.9336349048776,57.729376168573
2,4.36131687387474,52.9510730848692,57.7098962131478
3,4.32881814313724,45.2879198926981,57.4965556272869
4,4.32630126171991,45.2941699515098,57.4522342859464
5,4.35835486361619,45.7304812245956,52.6396323827139
6,4.36101272546035,45.8450577153309,52.4478553886927
7,5.28493857470329,40.5774752329832,51.5660782778256
8,5.28693619807377,40.5664936542243,51.5737857112354
9,5.28693619807377,40.1719325943477,51.4773916458077
10,5.21449242314146,40.5039186578271,51.0581738428735
11,5.05744454561614,41.3162803737261,50.081079673806
12,5.03986640161569,41.3974393920316,49.9234636376193
13,4.87635626110548,42.4562174992425,48.8351028853384
14,4.81799242273325,42.7643795586852,48.4830288078285
15,4.7354916902659,43.2019826642919,48.0406160402132
16,4.72270082234588,43.2082706529598,47.9686491632893
17,4.69662720730849,41.8484360511607,47.7711704530441
18,4.68931549800955,41.9617400537035,47.6519771919652
19,4.68852030199072,41.9846376240396,46.9714291237399
20,4.68206935185734,42.3093084995218,46.4144070617536
21,4.59486230546972,42.7905350624582,45.2812190496581
22,4.51878019432231,43.2373018897674,44.8303961621043
23,4.3679942470969,43.8333571219095,43.9947232385444
24,4.3515760058865,43.7511809278857,43.9354661801941
25,4.28203958019251,43.5498809990385,44.1620873421653
26,4.2344414988921,43.4979128465847,44.0122657844922
27,4.22654335860408,43.5165374235895,44.4259970498299
28,4.17940173215751,43.7464395644216,44.3957069783707
29,3.97337525707181,43.7191972291062,44.5366106562297
30,3.95930313590662,43.6797555890346,44.5774016401829
31,3.92580433086581,41.1731993545557,44.0534471881511
32,3.898919312925,41.2656287248277,43.8426246432461
33,4.00105898869264,43.3812262592145,46.6515213826515
34,4.00668581587923,43.3860475421644,46.7451406610917
35,4.50485739362697,128.480659833362,67.5384868128376
36,4.50933425676122,128.600330807517,67.5999647319881
37,4.681948520976,127.90738322156,84.6196742918218
38,4.68146462296263,127.915685044802,85.7411218470843
39,4.68146462296263,71.400131684782,85.7412748781905
40,4.65132557413648,71.512758936943,84.5191607681978
41,4.51985935179825,70.7926198980628,72.7360865478631
42,4.52043164639449,70.8097207965938,72.7420462067676
43,4.53335833981264,90.1469744075616,72.8174214661348
44,5.59855812628517,104.95272887459,99.6950636054088
45,5.60252824485234,104.935000787358,99.7126325328774
46,5.63411441223384,104.781091316943,99.8645603942645
47,5.59534830352261,63.0695230708859,92.7907994808001
48,5.59138320803974,63.0662267791059,91.3127009599566
49,3.97684012972896,24.9377441714424,57.042154469304
50,3.96577213611675,24.8207474164334,56.9799125846774
51,2.6320098304762,31.5564763947773,47.6876526344498
52,2.6321136858816,31.6859967998604,46.0796260170775
53,2.6814929808072,42.3120681686647,45.8659146620266
54,2.67076797061504,42.562227528928,47.4259407352918
55,2.30771198848898,74.7228429807237,62.167925369074
56,2.30169998982867,74.8245524673109,62.5182011658234
57,2.34679755450004,79.3969493334171,100.063788250986
58,2.34791241065136,79.4067059603351,100.151489386514
59,2.94521146196549,80.5554250077167,102.973428521368
60,2.95212125275063,81.0136988138069,102.320982049099
61,3.97103989079784,76.3088713053183,67.5017791514121
62,4.01110283829083,75.9496547497064,67.6394228471476
63,3.87834550354927,43.3854844886049,46.2734669875317
64,3.83506358616943,43.2739552266018,45.9389012327531
65,1.92586250520253,31.9818343145086,35.5905255046402
66,1.9248456308385,31.6181461719837,35.6240104050133
67,1.92136432991013,31.6421373375731,24.5837265665498
68,2.01825394025781,31.3835440405251,25.096172626554
69,3.97140163852764,26.8480141784131,33.2568360900271
70,3.9787870679157,26.8507109877356,33.507530530235
71,4.40093893623804,66.6890771387976,37.7539414279475
72,4.43934521066867,66.7231183150257,38.3100451037852
73,4.46516906237873,72.8159200784983,54.8235469117161
74,4.49557637478169,72.3952268021967,55.5844704542617
75,4.66228497032113,65.2894337361786,56.2755064476561
76,4.66228497032113,65.2867247113351,55.8291663924971
77,4.63229248316208,61.931080000234,54.2487588247098
78,4.6283521675919,61.7854821796879,54.2292030454641
79,3.78531603907204,41.6725902660315,44.1586092431475
80,3.77799006821308,41.7251984810868,44.2311223531757
81,2.51752207521822,30.2539085744342,37.0729198575709
82,2.51435125275107,30.0357293641771,36.8752659283385
83,2.49379721708724,26.310221768254,36.7141498614272
84,2.49503705830594,26.2898967737113,36.8304167349276
85,2.82217207948846,24.5465044705577,33.5583820698546
86,2.81023587048116,24.8160872312474,33.4851941340211
87,3.81791157082167,25.2230893694894,42.5865163230972
88,3.88279191719397,24.9591159862183,42.7633367882266
89,3.91431945210377,31.8961569787543,35.8439362554843
90,3.9149995025316,31.9477519383072,35.8083439844485
91,4.10634676358937,30.9513882453838,36.7339122578551
92,4.10634676358937,30.8777700978425,36.7473817983315
93,3.73678459469861,27.0712451948409,28.3031765278959
94,3.73585122519531,26.8817902336623,28.3024258681926
95,2.7422523692268,24.1081863020998,23.1309305509926
96,2.73332633989139,23.9373220146472,24.4700757222902
97,2.70822697392217,24.1116868476011,24.349999318056
98,2.70737437732955,24.1014255628766,24.39802209406
99,3.05627713459565,25.1221369951371,16.8124473331609
100,3.06980465324115,25.7402257687237,16.2056512129441
101,4.21809653752212,19.9486757929929,21.6350876447182
102,4.21809653752212,19.7014764454076,21.5260780978326
103,4.21809653752212,19.6999520978947,18.4957819624664
104,4.18170372965758,16.8924229706184,18.2662487524067
