"Frame","Body_Angle","Right_foot_centerline_dist","Left_foot_centerline_dist"
0,-1.64463152847903,34.6797137872437,19.2273874890154
1,-1.64303439542186,34.9255240349163,19.227332624316
2,-1.6417583485623,35.7155585319246,19.2111653505596
3,-1.77852249017514,36.3759325146633,19.299186816198
4,-1.84882882532451,36.7147236084015,19.2660573100023
5,-1.85070941800512,36.4984208169331,19.3264017209238
6,-2.0335322715958,32.8815431681597,18.678099266957
7,-2.04811508637799,32.7365521274167,18.6497685350941
8,-2.32801961994911,27.5030655275512,17.4915112301888
9,-2.32918685498155,27.4950814563647,17.5243003744495
10,-2.32960088549073,27.488530746947,17.5329822021617
11,-2.32965877244282,27.4304419252627,17.6736438429556
12,-2.35023617221227,27.5361974266355,17.7057804265792
13,-2.67857297257909,25.7095217089754,16.4978589994814
14,-2.87262288408798,23.259918480849,15.9666260220177
15,-2.87262288408798,23.2876798568952,15.9463705158199
16,-2.87262288408798,23.3171657809286,15.926809224517
17,-1.9433402451604,20.2150669429782,19.5888624455239
18,-1.94371861485063,26.7453183646626,19.3015249252634
19,-1.94439572734391,26.7690907928205,18.8495301566041
20,-1.96214445576333,20.4549375423988,18.1635942870171
21,-2.00022316710768,14.4800990294053,17.3964564295469
22,-2.00196527267231,14.4612278120898,17.388988302233
23,-2.00196527267231,14.4428658081669,17.4019756298383
24,-2.038161712385,14.6072826646895,17.6423308941497
25,-2.2187076927627,35.797989709736,17.3842148580233
26,-2.2187076927627,36.0827470219123,17.3553571702742
27,-2.21375676590085,39.2519280076763,17.4873680656653
28,-2.2187076927627,39.2697610343311,17.64774721349
29,-2.21909715607429,39.2707611083619,17.4644904555561
30,-2.09597663189574,38.4934256355269,18.1944830566308
31,-2.05953275791201,38.3028621339144,18.387047033244
32,-2.05953275791201,38.2061975805965,18.3991695654934
33,-2.01497312428881,39.8213618988732,18.5913060852354
34,-2.01627989034487,39.8368235419402,18.6817128852149
35,-2.01627989034487,39.9126802719117,18.7207756330972
36,-1.99469570132236,39.8030118873854,18.9626143133489
37,-1.96891967063684,39.6750190677573,19.3577029577133
38,-1.97133495917173,39.6200440697379,19.6050705113646
39,-1.96988666702347,39.5884221275646,19.6119558262349
40,-1.95645200772101,39.1112374163797,19.6702836100158
41,-1.70168997155261,37.8024194698623,18.7372997925258
42,-1.70220054303091,37.0030094807914,18.7352215752424
43,-1.70220054303091,36.8249807525948,18.7399871351704
44,-1.76671608776037,37.1063096132748,19.030254038844
45,-2.03525175745178,37.4226095029151,18.3467512381566
46,-2.0568083927826,37.400836857955,18.4331035513626
47,-2.09108869628082,37.369437398242,18.2873212766851
48,-2.08909720498518,37.1310714728327,18.6965474111817
49,-2.13505179079606,37.3518958150768,18.517598257083
50,-2.13505179079606,37.3916277128508,18.4853599088387
51,-2.13505179079606,37.4391095797138,18.4639583916984
52,-2.13542207850913,38.2838859733321,18.4604639904275
53,-2.13542207850913,38.3215893651634,18.4614355251142
54,-2.42599317281449,40.101542710038,17.0842895476035
55,-2.42350399341989,40.457721247478,17.0970703690787
56,-2.42165790263377,40.4452061477813,15.5285018573074
57,-2.37397328613994,40.192717366766,15.1297414751843
58,-2.27731392340287,39.4862571736778,15.1935598511945
59,-1.7484796754748,36.4605357771753,17.2953391351855
60,-1.749393038594,35.689926891918,17.2733154144571
61,-1.75087083952312,35.6070365385932,17.2664037404658
62,-2.06772499347425,34.8719045392666,15.8994237637758
63,-2.06772499347425,34.9196510263644,15.8356699888791
64,-2.06150206304714,34.8892311157474,15.8640595136452
65,-2.08051305244053,33.4646144629375,16.2832654263653
66,-2.07791032567911,33.4502599355722,16.4085492514042
67,-2.1716272331307,32.9597980056192,17.6806214521437
68,-2.22663528909369,32.4660733772122,18.0910534089381
69,-2.34792426720561,31.4387756282904,17.5512403553053
70,-2.45176870740088,29.0651868571191,17.4265089993833
71,-2.51453938670127,29.3583814994813,17.6786907517646
72,-2.51740755286064,32.1980133826935,17.6780551221555
73,-2.64802432054986,33.9628121100086,17.3051188057164
74,-2.64816784923385,34.4295252868423,17.3249539167928
75,-2.64816784923385,34.4358846254293,17.3738085121707
76,-2.58961442909428,34.2232957945982,17.582440603141
77,-2.57434379269069,35.4386664423512,17.5382548039762
78,-1.94424599088545,36.3896013393949,19.853303430028
79,-1.92991720468804,36.4230322909451,19.6061282307697
80,-1.93019738047549,36.4264100165538,19.2742783937006
81,-1.93087390904111,36.5517271735579,19.081628677693
82,-1.99645654691442,36.8596370350948,18.7481116396163
83,-2.00003166174608,36.7399011827375,18.5876819905594
84,-2.00182016431816,33.9573408511063,18.5950134066472
85,-2.00182016431816,26.8143322379588,18.859619319676
86,-2.00182016431816,23.8021337077329,19.1064986085041
87,-2.3200300922499,20.6188487031065,17.6855034040504
88,-2.3200300922499,20.5514822622378,17.7303969614504
