"Frame","Body_Angle","Right_foot_centerline_dist","Left_foot_centerline_dist","Right_foot_centerline_dist_normalized","Left_foot_centerline_dist_normalized"
0,-14.215046586282,9.2359480870119,4.66013794149467,0.0880735021501831,0.0444388237291585
1,-14.1821582035474,9.0717594969486,4.80308726333219,0.0865078086227032,0.0458019807419106
2,-14.0432701622416,8.36502059542582,5.12430287363253,0.079768384626761,0.0488650754537835
3,-14.0338292825629,8.16402640281826,5.14756553545805,0.0778517148611859,0.0490869069406008
4,-14.0338292825629,7.4908489510351,4.5505658386519,0.0714323310374012,0.0433939500741307
5,-14.0168437242869,7.37236679629873,4.40043082246939,0.0703024916087229,0.041962270668184
6,-13.7932402379599,6.0444291282182,5.11139325760891,0.0576393497240831,0.0487419700525944
7,-13.7276269612162,5.81569635246861,5.54107550580191,0.0554581663277485,0.0528393967654338
8,-13.4456270961913,9.82948393323389,7.57582007994946,0.0937334279245554,0.0722426111336771
9,-13.4348052543466,10.2977523726619,7.3479354802282,0.0981988104730803,0.070069515898141
10,-13.4186181929751,10.2083221813237,7.10517277093382,0.0973460089983524,0.0677545438132405
11,-13.0549931904542,8.44275423073908,8.02390708455356,0.0805096483749334,0.0765155446096638
12,-13.0259138068949,7.99526835607605,8.02839899550627,0.0762424472415993,0.0765583792299133
13,-13.0020944788451,7.2343149365304,8.12035739828883,0.0689860365297646,0.0774352895924333
14,-12.9469418461692,6.20890880610868,4.78536393718799,0.0592078190493622,0.0456329720609865
15,-12.9696155915968,6.11970453386112,4.64016418550846,0.0583571719268812,0.0442483550708004
16,-13.9112049280035,NA,1.08533998438738,NA,0.0103497434749601
17,-13.9083724548449,NA,1.53079223820071,NA,0.0145975521097015
18,-13.8815701311419,8.2803300741998,1.43914040335723,0.0789607803902463,0.0137235651624917
19,-12.8557506155249,8.23103395530021,3.81374036852411,0.0784906952627644,0.0363676221848621
20,-12.8501039544344,8.08453884005974,4.26939933271549,0.0770937257556202,0.0407127614585328
21,-12.5577368524177,14.4984389256451,6.77963272430251,0.13825633057507,0.064650211510066
22,-12.5587839408274,14.4749946792031,6.80185095562589,0.138032767507157,0.0648620833640216
23,-12.5588442101374,14.4462583419934,6.85099474880095,0.137758739347494,0.0653307159216211
24,-13.3777177922468,11.8291347099282,8.91828165783116,0.112801989735602,0.0850442522377854
25,-13.381438201802,11.7646667684753,8.94670589275465,0.112187226927639,0.0853153042069028
26,-13.6668394286856,12.8802797837832,7.54500473256375,0.122825652390496,0.0719487576452571
27,-13.7023024827061,13.0473197248221,7.39142658031514,0.124418536246886,0.0704842446797381
28,-13.5740848421847,10.4682230285658,7.1386230869471,0.0998244094411393,0.0680735242201857
29,-13.3222777636663,7.56934977643906,5.76662032325529,0.0721809106688448,0.0549901799636285
30,-13.2425306591434,7.04698182085654,6.03193565263831,0.067199638056033,0.0575202126156907
31,-13.0968722264135,NA,5.33062720562701,NA,0.0508325731406864
32,-13.0717030130154,NA,5.41657378845326,NA,0.0516521551127845
33,-13.0671538118512,NA,5.30711282636854,NA,0.050608341290023
34,-12.982319527018,NA,6.29385691133723,NA,0.0600178795930137
35,-12.968480839038,NA,6.46519902320757,NA,0.0616517887181039
36,-13.1494293624425,5.90524562576788,7.32482423352064,0.0563121033616261,0.0698491282977111
37,-13.1526936613755,5.90772828355163,7.32490982282071,0.0563357778521706,0.0698499444726541
38,-13.5675048151178,12.2399125649164,8.37781427466433,0.116719145175813,0.0798903844610288
39,-13.5755676415905,12.8377605815958,8.33059912777144,0.122420191574779,0.0794401433702153
40,-13.5761041191613,12.9574991000524,8.32445972720712,0.123562011620041,0.0793815983780057
41,-13.5761041191613,12.4741543766771,8.17058047836761,0.118952862442023,0.0779142141716573
42,-13.0794096386351,8.46366751552409,9.4001947726019,0.0807090763291756,0.0896397496734681
43,-13.0794096386351,4.07290673603014,8.73527517828665,0.0388390186685534,0.0832991123325138
44,-13.0794096386351,3.9640360820368,8.58762963074584,0.0378008339918706,0.0818911723650852
45,-13.3467033395431,4.15482911633661,6.0789891602253,0.0396202260627588,0.0579689123228127
