"Frame","Body_Angle","Right_foot_centerline_dist","Left_foot_centerline_dist","Right_foot_centerline_dist_normalized","Left_foot_centerline_dist_normalized"
0,-3.11760837103711,58.047846070251,NA,0.653439185692532,NA
1,-3.11742656601346,62.2430072929418,NA,0.700663724048122,NA
2,-3.10592494391035,62.3201549840752,NA,0.70153216840713,NA
3,-3.24735532163155,63.4124957835161,51.6996068514709,0.713828546839872,0.581977649278574
4,-3.25259913519526,63.3266688036778,51.7641732409867,0.712862400537938,0.582704467099466
5,-3.91717014312707,62.6379882683463,60.1382095466881,0.705109988025255,0.676970212256228
6,-3.98188577500219,62.855247482688,59.8305624723712,0.707555654724616,0.673507057852893
7,-4.04278331670005,62.975507363444,59.6117152079881,0.708909408978609,0.671043514622427
8,-4.03485764409579,63.0436866441444,59.5548816537885,0.709676896778381,0.670403744606994
9,-4.21657229083181,71.0000381261406,NA,0.799240802856605,NA
10,-4.24289528827236,71.1236466640316,NA,0.800632252631441,NA
11,-4.56297985117519,74.8840548306996,35.3579069199709,0.842962816410247,0.39802065829655
12,-4.56297985117519,74.9676527256806,35.3877369437645,0.843903870111978,0.398356452090402
13,-4.56297985117519,77.1989495527729,NA,0.869021370250898,NA
14,-4.55487030433885,77.2059711608811,NA,0.869100411838057,NA
15,-3.20532205344821,71.1464097113136,NA,0.800888494130252,NA
16,-3.2013686406049,71.0884185469085,NA,0.800235693004774,NA
17,-2.65782146154264,63.4055362588881,NA,0.713750204120657,NA
18,-2.65644513816798,63.3466029323731,NA,0.713086797164239,NA
19,-2.65480376043622,63.3372400861616,NA,0.712981400478256,NA
20,-2.74825982117863,58.6244609365438,NA,0.659930085427771,NA
21,-3.08647478113549,60.0291617002014,NA,0.675742670825604,NA
22,-3.0921540386521,60.0445615067996,NA,0.675916025011238,NA
23,-3.74210641069714,65.8898247893357,NA,0.741715608252904,NA
24,-3.7435660286441,65.8961260538681,NA,0.741786540999657,NA
25,-3.95185229903525,66.8696745194744,46.9140394816903,0.752745685217137,0.528106964026933
26,-3.95994280319609,66.9024596675741,47.5697068043541,0.753114744569506,0.53548774988569
27,-4.0113036378423,59.9279120085456,67.3955759178628,0.674602912496119,0.758665708177189
28,-4.02834531029102,59.8643893626109,67.4002894150126,0.673887843999307,0.758718767574702
29,-4.37973995126598,61.5766542673415,65.6501380292182,0.693162650228689,0.739017476763873
30,-4.37866917398855,61.722813066851,65.5710253114114,0.694807946193982,0.738126912282996
31,-4.37719529186633,64.617272305497,64.9068694825521,0.727390603707786,0.730650572102216
32,-4.37535217545972,64.6360747236995,64.816052838273,0.72760226077469,0.729628257613351
33,-4.34121169291126,72.7522027183211,39.9515729154555,0.818964756143831,0.449731127687614
34,-4.32238792679153,72.6710210472002,39.9764438879381,0.818050901648589,0.45001109790368
35,-4.34575050258725,72.5193788711646,32.8369477909651,0.816343879825498,0.369642456658748
36,-4.35187663115136,72.2329796029431,32.5059185270765,0.813119909992352,0.36591609112963
37,-4.5178992543242,70.4058399400635,31.9595592254188,0.79255196933158,0.35976577546178
38,-4.52586459350747,70.3790805737971,31.9896285713575,0.792250741642931,0.360104263282685
39,-4.52586459350747,70.342401401766,32.0365009358388,0.79183784762659,0.360631901115121
40,-4.51313687758615,68.059915535211,NA,0.766144117247837,NA
41,-3.99199080398643,65.6213076068878,NA,0.738692935390402,NA
