"Frame","Body_Angle","Right_foot_centerline_dist","Left_foot_centerline_dist","Right_foot_centerline_dist_normalized","Left_foot_centerline_dist_normalized"
0,-5.88274424547589,NA,32.3400253606053,NA,0.350827303052331
1,-5.57308131472117,NA,33.339035846678,NA,0.361664652455799
2,-5.57308131472117,NA,33.3206977084694,NA,0.361465718796997
3,-5.57308131472117,4.84726510156262,33.3178321206341,0.0525835376997697,0.361434632660214
4,-5.59384215870465,5.16657342255917,33.1672867522802,0.0560474211027136,0.359801503898635
5,-5.59900475119155,5.52076126028649,33.1511187879944,0.0598896804237337,0.359626112468263
6,-5.61058902223112,5.57873399510477,33.0926800482829,0.060518573505297,0.358992164126598
7,-5.64422300403441,5.71317905393935,33.1348184622335,0.0619770447610773,0.359449285169527
8,-5.6754263247323,5.75201864093335,33.0744056060818,0.062398379852959,0.358793921447419
9,-5.70229929695863,5.63929268502634,33.0696180832695,0.0611755192443516,0.358741985999076
10,-5.70200571017768,5.5921616362246,32.9845012226506,0.060664237680507,0.357818631167957
11,-5.6959504781551,5.55979453450906,32.5955870420295,0.0603131166508892,0.35359965757147
12,-5.69282220297666,5.61545181649546,32.5366853053961,0.0609168915062514,0.352960686600428
13,-5.69282220297666,5.70640428871977,32.428678505016,0.0619035515407011,0.351789019786128
14,-5.69470344676563,5.75416186104472,32.3812239227994,0.0624216296841864,0.351274228504709
15,-5.85083677167915,6.21574124338226,32.1627564320756,0.067428881473398,0.348904274872309
16,-5.91062702734321,6.20035887330986,32.433979812914,0.0672620122348343,0.351846528818102
17,-5.95797502088454,5.78752364289755,32.4739172838506,0.0627835410872215,0.352279773846922
18,-6.02460172279134,5.41869462699002,32.3869686884356,0.0587824530393468,0.351336548203358
19,-6.03134895151735,5.32444907564341,32.6680590395672,0.0577600694068377,0.354385839869087
20,-6.07119672037808,5.45419625713213,32.6182317843896,0.0591675776958008,0.353845309632714
21,-6.07119672037808,5.46281126711038,32.6087612615369,0.059261034045409,0.353742572607809
22,-6.07119672037808,5.61951375488393,32.6141542342599,0.0609609557540095,0.35380107602748
23,-6.03752941554989,6.16266654319199,31.6552125143542,0.0668531226816085,0.343398395954486
24,-6.01844095118587,6.18908543149172,31.7324631872373,0.0671397169940274,0.344236417722385
25,-6.01844095118587,6.25205870114801,31.613479481839,0.0678228562962253,0.342945672523312
26,-6.01844095118587,NA,31.617289852146,NA,0.342987007739458
27,-5.77227311791032,NA,32.3907492527232,NA,0.35137756008131
28,-5.83385302187066,6.62888579681254,32.0567243473041,0.0719107081830104,0.347754029938281
29,-5.83335711933361,6.83452372430867,31.5888950100227,0.0741414856392526,0.342678978114507
30,-5.77227311791032,7.14936286054288,31.3872666896434,0.0775568869516746,0.340491697212007
31,-5.77227311791032,7.16885933386376,31.3872666896434,0.0777683863267656,0.340491697212007
32,-5.83335711933361,7.48299890051012,31.0911168452093,0.0811761986497213,0.33727903890195
33,-5.82549061329382,5.97527332874644,31.8027567938453,0.064820265400231,0.344998968652791
34,-5.8263549949181,5.9649337815561,32.0733361343291,0.0647081011265447,0.347934235994889
35,-5.82797699985877,5.95285292397262,32.0744407273083,0.0645770469719077,0.347946218712019
36,-5.83695227602712,6.06937500639675,32.030975896494,0.0658410882788355,0.347474708587886
37,-5.68283240258772,6.33306849854414,32.4751862369377,0.0687016573616048,0.352293539556265
38,-5.67130574127987,6.2821740942075,32.432044331392,0.0681495506017991,0.351825532552487
39,-5.67130574127987,6.28040292380039,32.3853263653855,0.0681303367969165,0.351318732145394
40,-5.68283240258772,5.80904309801114,32.3346852473835,0.063016985938191,0.350769373056954
41,-5.8985334506534,6.0791883195916,31.3527997142429,0.0659475439220754,0.340117796576825
42,-5.91696876275874,NA,31.5774348493559,NA,0.342554657331996
