"Frame","Body_Angle","Right_foot_centerline_dist","Left_foot_centerline_dist","Right_foot_centerline_dist_normalized","Left_foot_centerline_dist_normalized"
0,-4.50111514016776,2.41555155770514,5.87666138555254,0.0214301515560395,0.052136226914387
1,-4.48325385736315,2.51729207323792,5.84031414293842,0.0223327672175858,0.0518137635352138
2,-3.98447315450626,3.40517580079199,6.21436040018308,0.030209843070068,0.0551322056343498
3,-3.8657077181414,2.75046561265713,6.86229162229123,0.0244014228306993,0.0608804846323187
4,-3.8657077181414,2.75027384232866,6.86248401543524,0.0243997214937148,0.0608821914947624
5,-3.8657077181414,2.74311949646658,7.57344757040651,0.0243362499790541,0.0671896771227362
6,-4.95022551361732,3.48358341400088,6.01197093993728,0.0309054552290609,0.0533366584465543
7,-4.95347607481586,3.28857735279876,6.06368217942129,0.0291754116567854,0.0537954272506224
8,-4.95347607481586,3.21974510757347,6.11178694911318,0.0285647496974431,0.0542222003831507
9,-4.94830379933061,3.36646098464857,6.03850389554613,0.0298663751880552,0.0535720519980244
10,-4.6796003268461,2.13252773895663,7.00899462509295,0.0189192370982617,0.0621819959056917
11,-4.66028625989823,2.04574753416819,7.08976310693699,0.01814934546223,0.0628985530834294
12,-4.65660124973597,2.06242617092472,7.05914175147037,0.0182973140337558,0.0626268883009462
13,-4.99134078989952,3.1605399914793,6.13222488693826,0.0280394971493268,0.0544035205059555
14,-4.9829572185646,3.13455798805987,6.15152514452115,0.0278089915038432,0.054574747422538
15,-4.98226981641916,3.13440976000283,6.16616168760341,0.0278076764626812,0.0547045990647059
16,-3.68991162729289,2.6891465119465,7.80371838067973,0.0238574155552937,0.0692325804701503
17,-3.58669201911927,2.10440624841774,7.99487647938773,0.0186697504738476,0.0709284859098043
18,-3.58669201911927,2.10426955663877,7.99501499120421,0.0186685377795747,0.0709297147509813
19,-3.58989900916866,2.10120055333686,7.99394142130879,0.0186413103723698,0.0709201903152509
20,-4.94768203904699,4.44837865667926,5.3585018172146,0.0394648702434877,0.0475392486200203
