"Frame","Body_Angle","Right_foot_centerline_dist","Left_foot_centerline_dist","Right_foot_centerline_dist_normalized","Left_foot_centerline_dist_normalized"
0,-14.1660146929834,NA,NA,NA,NA
1,-14.1385294951666,NA,NA,NA,NA
2,-14.1385294951666,NA,NA,NA,NA
3,-14.2289768201612,NA,NA,NA,NA
4,-14.928120343,134.141191492468,NA,1.20154521154778,NA
5,-14.9321587414536,133.810448281866,NA,1.1985826396746,NA
6,-14.9388577290301,NA,NA,NA,NA
7,-14.9321587414536,109.045853280641,NA,0.976758305116538,NA
8,-14.9321587414536,108.993623765791,NA,0.976290468781022,NA
9,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA
16,-15.4072261644005,93.3981348700893,NA,0.836596726717991,NA
17,-15.4119384592741,93.0431416072553,NA,0.833416939433084,NA
18,-15.4296925817672,60.4198102686632,52.4938528052705,0.541199410138043,0.470204094447816
19,-15.4361513996634,59.7623709763245,52.539538113832,0.535310517808968,0.470613312251307
20,-15.6077548171839,NA,56.4114522644832,NA,0.505295275751685
21,-15.6081680048908,52.7615633147893,56.459218246314,0.472602062418835,0.50572313080579
22,-15.7108541067309,NA,48.7939689467006,NA,0.43706306085414
23,-15.7124260479741,NA,48.2935164897857,NA,0.432580349417607
24,-16.798366221938,NA,28.0947819074067,NA,0.251653875254412
25,-16.798366221938,NA,28.1221743850731,NA,0.251899238367759
26,-16.798366221938,NA,22.1868232687005,NA,0.198734415293015
27,-15.7214287430389,NA,29.4949910147669,NA,0.264195992477285
28,-15.6765249791678,NA,29.6028164914828,NA,0.265161819482319
29,-15.6748381153397,NA,29.6425063207213,NA,0.265517333875311
30,-14.6539488045262,NA,NA,NA,NA
31,-14.6466640577672,NA,NA,NA,NA
32,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA
43,-14.1815319526506,72.1566883504444,68.3324399212965,0.646330350908583,0.612075344398746
44,-14.1714250905355,71.9609783442753,68.3224631979876,0.644577314289867,0.611985979722725
45,-14.1668465226552,71.8452791171746,68.3481832872102,0.64354095960451,0.612216362722176
46,-14.1834217223855,57.1435716164486,74.2965346917921,0.511853101068787,0.665497633503047
47,-14.1949840523213,56.7569592162541,74.2512714219315,0.508390091138651,0.665092196034103
