"Frame","Body_Angle","Right_foot_centerline_dist","Left_foot_centerline_dist","Right_foot_centerline_dist_normalized","Left_foot_centerline_dist_normalized"
0,-11.7865279587907,7.02117699278385,15.5827626413071,0.0601440887638596,0.13348346871873
1,-11.7812072890742,10.537295395137,15.4834542855127,0.0902635028610564,0.132632783631027
2,-11.7431076972754,10.9335060418855,14.7369506830136,0.0936574820089573,0.126238160766884
3,-12.3923507112587,14.3949883051537,21.8240586764256,0.123308877595551,0.186947020929918
4,-12.4160137684959,14.5713184836129,21.6440404446583,0.124819339148636,0.18540496715152
5,-12.4135167217088,14.6470357601521,21.650680227663,0.125467940744324,0.185461844182083
6,-12.4135167217088,14.6556793785743,21.3037151569599,0.12554198282504,0.182489707454612
7,-12.2554071277962,13.0214744594798,14.7158141295689,0.111543223669222,0.126057102983004
8,-12.2630900045697,12.8952030089338,14.6719042310993,0.11046157007499,0.125680966498497
9,-12.1516920872784,9.12963361011427,15.0754558564454,0.07820533434673,0.129137829186984
10,-12.160910242367,9.02058455599874,15.0534328073933,0.077271209484605,0.128949177595035
11,-12.1794765721524,9.00821101094806,13.5394028871758,0.0771652164876165,0.115979849232242
12,-12.1431646185006,8.82507449107666,13.674570018272,0.0755964511483621,0.117137704096029
13,-11.5005640214279,9.17666612834241,12.493060371471,0.0786082194974687,0.107016776914505
14,-11.4572388163991,9.14819279804307,12.6479197055482,0.0783643141655441,0.108343317114849
15,-10.9177492282517,8.98137990294547,12.769678335478,0.0769353785924888,0.109386313446346
16,-10.8384175589049,8.64483228367594,12.996650782292,0.074052478772784,0.111330581622773
17,-10.8384175589049,8.64316084023502,12.9982262838634,0.0740381610248085,0.111344077523311
18,-10.8384175589049,8.63021443796993,13.1439792028328,0.0739272608768981,0.112592611281269
19,-11.1006982683347,8.46404356252148,12.9503003904391,0.0725038249069444,0.110933539633273
20,-11.1006982683347,8.46333359158248,12.9319069868874,0.0724977432264485,0.110775979939646
21,-11.1006982683347,8.47656261048007,12.919373113664,0.0726110642960717,0.110668613555852
22,-11.0531269048094,8.80771856738252,12.3808591074697,0.0754477786086566,0.106055649914226
23,-10.1670430803443,8.94009067581975,11.5665598295517,0.0765816910350049,0.0990802826642925
24,-10.1618522877999,9.00399252506331,11.3532147837129,0.0771290805249763,0.0972527481373259
25,-10.1618522877999,9.00399252506331,11.3532147837129,0.0771290805249763,0.0972527481373259
26,-10.2675524918775,9.00480411929705,12.2620144091532,0.0771360327205533,0.105037614605899
27,-11.1531859717418,9.22178379696575,12.7090564417254,0.0789947018592279,0.108867020375877
28,-11.1531442381918,8.7282646007283,12.7963236444078,0.0747671681600091,0.109614559768445
29,-11.1507515507113,8.7155205608771,12.808906112682,0.0746580014683264,0.109722342422198
30,-11.0598906559557,8.35139940551036,13.1832685489927,0.0715389040418288,0.112929167662819
31,-11.0598906559557,8.34951021215305,12.6394606872894,0.0715227210267743,0.108270856337185
32,-11.0679863193337,8.42699890832424,12.452117337735,0.0721864967762685,0.106666054883455
33,-11.0992085197421,6.73270792731737,12.162280219099,0.0576730345379265,0.104183281780281
34,-11.1205101857324,6.71204186220704,12.0573910705902,0.057496007003131,0.103284791076406
35,-11.1308321999985,6.60843255565307,12.0059163969932,0.0566084795506043,0.102843853988352
36,-11.1489067909293,6.4857871634083,11.924919568903,0.0555578871263955,0.102150027237758
37,-11.1931287667558,6.5262169717276,11.7348991530017,0.0559042128183359,0.100522293771893
38,-11.577034607667,7.60677345878671,10.838887532282,0.0651603653606862,0.0928469706023734
39,-11.5871696113297,7.65215861257332,10.7835207942801,0.065549139026513,0.0923726937099981
40,-11.6030595468352,7.7468379918765,10.6913804752326,0.0663601718488973,0.0915834107260744
41,-11.6135180484567,7.79799295514623,10.2964064154049,0.0667983702670214,0.0882000243026705
42,-11.6167991040351,7.96615510454805,10.2735439873986,0.0682388636843985,0.0880041825085125
43,-11.6565684665168,11.1694799360069,10.0831686433535,0.0956788574633256,0.0863734086934572
44,-11.6568244898976,11.2028343853672,10.1137828658185,0.0959645749384813,0.0866356531170441
45,-11.6568244898976,11.204519674076,12.6835460478799,0.0959790112863751,0.108648495847379
46,-11.6895840002215,10.9476316141351,12.591585474938,0.0937784830422727,0.107860752586174
47,-12.1539085268411,9.23971170494873,13.1787377307951,0.0791482740722895,0.112890356231043
48,-12.1488095128466,8.93168434246641,13.2047292665819,0.0765096815613936,0.113113002268463
49,-12.1448165724334,8.933755597744,13.2289879747395,0.076527424136662,0.113320804734947
50,-12.1432623589288,8.92030692722586,13.3556875589805,0.0764122215097763,0.11440612576428
51,-12.0874283364923,8.63721879341951,14.7925833405667,0.0739872608706778,0.12671471555214
52,-12.1711126336035,8.95903702027475,17.1765000652999,0.0767439872744848,0.147135579353944
53,-12.1856660912046,8.31463500701774,17.4127443321513,0.0712239766089265,0.14915927084756
54,-12.1869630977405,7.80464157036493,17.7335364707844,0.0668553229551933,0.151907207679309
55,-12.1789944692175,7.74542748078589,17.7851196673174,0.0663480892729527,0.152349074385445
56,-12.1705872034064,7.68010126549072,17.8381044931983,0.0657884985240857,0.15280294758565
57,-11.8141147178253,6.65120697844512,19.1445505256947,0.0569748894394124,0.163994092065331
58,-11.813231828293,6.80711127265742,17.9196304835672,0.0583103808704657,0.153501307192073
59,-11.8207189930269,6.94640862414126,17.7026458247092,0.059503615606013,0.151642595384044
60,-11.8217153395902,7.01493063843084,17.6593855622814,0.0600905818816027,0.151272023745403
61,-11.6696344603578,6.28281953428711,17.6754091177773,0.0538192465659024,0.151409283088822
62,-11.6095947746494,5.95475248824433,17.7570657255301,0.0510089921658249,0.152108761576529
63,-10.7286133093633,9.59919819106597,14.8373664977051,0.0822276704687433,0.127098332455806
